id_doc,titre,texte,langue,date_publication,hash_fingerprint,type_donnee,source_nom,date_collecte,flux_format,territoire
195,"Taylor Swift, Lady Gaga, Imagine Dragons… Pourquoi les artistes succombent aux « surprise songs » ?","Lady Gaga arrive bientôt en France. Comme de nombreux artistes, la chanteuse a décidé de surprendre ses fans avec des chansons surprises",fr,2025-11-02 08:32:36.000000,22eb317d323369f2835d87eabc42045d0f7a1b5c468cc4d4f018df3304c8b2e6,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-03 14:36:35.320668,rss,
128,Un Afghan de 20 ans arrêté à Lyon et mis en examen pour association de malfaiteurs terroriste,"Il est soupçonné d'avoir été en lien avec l'Etat islamique au Khorasan, notamment par l'envoi de fonds, selon le parquet national antiterroriste.",fr,2025-11-01 11:21:45.000000,53aeb03f95fe76390f22df7d70bbc4820ae58507c4759b1f98405b6dac1c8b93,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
132,Les pneus hiver obligatoires à partir du 1er novembre dans 34 départements des massifs montagneux,Il est obligatoire d'équiper son véhicule pour pouvoir conduire sur des routes enneigées ou verglacées.,fr,2025-11-01 11:10:26.000000,154711f33b5c9d238e2d2d5842e2036a50a6d51f683aed9d671d019aa4ae5264,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
137,La présidente de la Tanzanie proclamée gagnante des élections après trois jours de violences,"Sans opposition face à elle, Samia Suluhu Hassan a remporté la présidentielle avec 97,66% des voix, selon les résultats définitifs proclamés à la télévision d'Etat.",fr,2025-11-01 10:50:58.000000,2476f34c74e0d21d63d9c0ec8e8997927359d225e59ddaf23a82037f1a18f5c3,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
143,La Chine envoie trois nouveaux astronautes sur sa station spatiale,Leur mission durera six mois et vise notamment à mener des expériences scientifiques.,fr,2025-11-01 10:48:12.000000,6866cd6832558ed7d4484723e29f1b2cdc68ab2df16f0f4e6f53b36ccd8ad46d,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
131,Clermont-Ferrand : un mort et un blessé dans une fusillade,"Deux hommes ont été secourus par les pompiers de Clermont-Ferrand vendredi soir, après un échange de tirs dans un quartier au nord du centre-ville. L'un des blessés, grièvement touché, est décédé.",fr,2025-11-01 10:36:09.000000,e817d197c6798212593c5b5021a8cbdc9cea3f68031682b520b7872b4a080081,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
139,"""Un des meilleurs matchs de ma vie""... Alexis Lebrun efface quatre balles de match face au 4e mondial au WTT Champions de Montpellier","Mené deux manches à zéro, puis 10-6 dans le cinquième et dernier set, le Français a fini par s'imposer face au Japonais Tomokazu Harimoto, vendredi, en huitièmes de finale.",fr,2025-11-01 10:31:24.000000,f8977121e044a516abf3540360eab76a4f125ba9a1ec5096b1142b9d7724dfda,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
129,Policiers accusés de viols au tribunal de Bobigny : l'un des suspects a filmé la scène,"Une jeune femme, déférée au tribunal de Bobigny, accuse deux policiers, chargés de sa surveillance, de l'avoir violée dans la nuit de mardi à mercredi. Les deux hommes ont été déférés devant un juge samedi matin, à l'issue de leur garde à vue.",fr,2025-11-01 10:20:25.000000,b89ca1b3784b7dde7047a8bcaa4fa3fa7fc0c8479013980eaf0d1d8e21d003e2,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
134,Un homme de 70 ans renversé par une voiture de police banalisée à Orléans,"Un homme a été renversé ce samedi 1er novembre vers 9h30, par une voiture de police banalisée dans le centre-ville d'Orléans. Il a été évacué d'urgence sur civière par les pompiers.",fr,2025-11-01 10:20:03.000000,a932f9060058d6efa79d217b70f3384a27acc7487c0ec89a6dcc6fd2b352396c,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
144,Etats-Unis : la Maison Blanche restreint l'accès des journalistes à son bureau de presse,Cette annonce intervient deux semaines après que le Pentagone a imposé aux journalistes accrédités de ne pas publier certaines informations sans autorisation explicite du ministère.,fr,2025-11-01 10:06:10.000000,363c396378254e0b72d38d1d13e26c00d488de5d96f4690998a795e63946a646,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
135,Guerre à Gaza : l'armée israélienne affirme que trois corps remis par le Hamas ne sont pas ceux d'otages,Le mouvement islamiste palestinien a jusqu'à présent restitué les dépouilles de 17 des 28 otages morts.,fr,2025-11-01 09:52:12.000000,6982b746d2a8901c57864930226916d991c994d7de1d84ee2c7c414de10c813f,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
136,"Ligue 1 : retour sur les terrains à nouveau reporté pour Paul Pogba, blessé à une cheville","Le champion du monde 2018 devait figurer pour la première fois dans le groupe de l'AS Monaco en vue du match contre le Paris FC, samedi, mais a connu un nouveau pépin physique.",fr,2025-11-01 09:49:09.000000,bb597d94418bbe38a8fd76805223b9c7d14ad944cbdac4e05967f111744dde93,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
127,"""Le temps joue pour lui"" : après le rejet de la taxe Zucman à l'Assemblée, Sébastien Lecornu promet des concessions au PS et s'offre un sursis","Présent dans l'hémicycle lors des débats budgétaires, le Premier ministre s'est dit favorable au dégel des pensions de retraites et des minima sociaux. De quoi éloigner une censure immédiate des députés socialistes.",fr,2025-11-01 08:11:42.000000,20031c0da5ece18c8c85e2d4dd6bd90b1b423ab8901728ce5a0db228c80dd0c4,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
141,Sahara occidental : le Conseil de sécurité de l'ONU soutient le plan d'autonomie marocain,"Des milliers de Marocains ont célébré vendredi soir cette décision. Rabat et les indépendantistes du Front Polisario, soutenus par l'Algérie, se disputent ce territoire depuis un demi-siècle.",fr,2025-11-01 06:28:52.000000,311e31528ad085f8f51dee14764dfa967b5e4c599779fa04f8293735810fdcb4,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
142,"Pour que ""les gens n'errent pas complètement ivres"", la Pologne teste des restrictions sur la vente d'alcool","Véritable fléau dans le pays, l'alcool y est responsable de deux fois plus de décès que la moyenne européenne.",fr,2025-11-01 06:20:18.000000,b256788efae6d2df4c31106efe281a22580f39d1b616d6fe59fa3e0e7f13fbaa,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
126,"Origine interstellaire, observations inattendues, hypothèse extraterrestre... Pourquoi la comète 3I/ATLAS intrigue-t-elle autant ?","Ce corps céleste, découvert en juillet dernier, traverse actuellement notre système solaire. Ce n'est que la troisième fois qu'un objet interstellaire est observé.",fr,2025-11-01 06:01:37.000000,ed0088fe9ac7b4a3cbdb57ade5b26f124d1cff362ffafda838c307fd2bdb393c,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
125,"Comment expliquer le recul démographique de la Chine, dix ans après la fin de la politique de l'enfant unique ?","Le pays communiste a vu sa population reculer pour la troisième année consécutive, avec davantage de décès que de naissances.",fr,2025-11-01 06:01:10.000000,dcb01b12a0163b64cc758ffdf5c26355930fa0dcc1b2439b127c016eb30e93d3,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
130,"Quand un enterrement se prépare comme un mariage : une ""funeral planner"" nous explique son métier pas comme les autres","Depuis quelques années, un nouveau métier fleurit afin d'aider les familles à organiser les obsèques de leurs disparus. Valery Guyot-Sionnest, première ""funeral planner"" en France, lève le voile sur cette profession méconnue.",fr,2025-11-01 06:00:04.000000,1fb24dd7582b46de7a0712091af7d525ab39cbd60213630eda177be9f5397f3b,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
140,"""Des vivants"" : une série bouleversante sur le retour à la vie des otages du Bataclan","Après ""Jeux d'influence"" et ""Sambre"", le réalisateur Jean-Xavier de Lestrade raconte dans ""Des vivants"", l'histoire et la reconstruction des otages du Bataclan, de la nuit d'horreur au procès.",fr,2025-11-01 05:10:01.000000,1af02b89d81c3881c7f58eecbf83f8af25e85d77390bdaf7187fc8980f0dd90b,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
133,7 choses à savoir sur le Grand Musée égyptien du Caire avant son inauguration,"Le musée consacré aux pharaons a été déclaré par le pouvoir égyptien comme ""le plus grand édifice culturel du XXIe siècle"". Avec son inauguration samedi, l'Egypte entend s'affirmer comme ""leader mondial dans le domaine de la culture"".",fr,2025-10-31 11:13:37.000000,c97e2f5a4edffaa6e3cc3fc5b27fac7c8ae0588c7dbeee6c8898bce42b323e75,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
138,"Heures creuses, frais bancaires après un décès, trêve hivernale... Ce qui change à partir du 1er novembre","Les créneaux durant lesquels l'électricité est moins chère ne seront plus entre 22 heures et 6 heures, comme cela était le cas.",fr,2025-10-31 07:19:57.000000,7afb2cf46a45e52ad0665d13810ea858f619638120f3039154bb4a40565777b4,API,Flux RSS Multi-Sources (Franceinfo + 20 Minutes + Le Monde),2025-11-01 11:29:49.671320,rss,
2,,"Service terrible, avoid at all costs",en,2025-10-30 18:06:16.754203,d2537e6ddc385f62ebe72aa88e2582e9d8f5963ced7e2a9f274b035238c5b416,Fichier,Kaggle CSV,2025-10-30 18:06:16.839313,csv,
1,,"Great product, very satisfied!",en,2025-10-30 18:06:16.754203,e3da7ff97314301bd68ddfd0ecb5625136ebd3e5fdec528cc4a1256ea6e03d5e,Fichier,Kaggle CSV,2025-10-30 18:06:16.839313,csv,
74,Mains rouges sur le Mémorial de la Shoah : deux à quatre ans d’emprisonnement requis contre quatre Bulgares,"Lors du procès, qui s’est ouvert mercredi à Paris, les prévenus ont rejeté toute motivation idéologique, tandis que le procureur a dénoncé un « antisémitisme d’opportunisme » lors de ses réquisitions.",fr,2025-10-30 17:54:52.000000,7076fc4fe354bbec73a8b7377f8a88b8267c912268eb1cbe0168314ded5ad16a,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
15,"Un laboratoire de métaux précieux braqué à l'explosif à Lyon, six suspects arrêtés","Peu avant 14 heures, jeudi, des individus équipés notamment ""d'armes à feu longues"" ont attaqué un établissement des Laboratoires Pourquery, dans le 7e arrondissement de la ville, a détaillé la préfecture.",fr,2025-10-30 17:53:08.000000,0c4ae39e48c8cda4148922f659fae0cd5fb4813a60b05c668b06832638af84f2,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
73,Le grand prix du roman de l’Académie française attribué à l’autrice haïtienne Yanick Lahens,"Récompensée pour son roman « Passagères de nuit », l’écrivaine l’a emporté de justesse face à Pauline Dreyfus, qui concourait avec « Un pont sur la Seine ».",fr,2025-10-30 17:53:06.000000,68ce1d93dfea657fd67c63fadf3cafc394f3c77f1c5eb99c6c439cb86eaba2e0,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
31,Cambriolage au Louvre : Des interpellations mais toujours pas de bijoux… Pourquoi retrouver les joyaux est si difficile,"Mercredi, cinq personnes, soupçonnées d’être liés au vol de bijoux du Louvre, ont été interpellées. Quelques heures auparavant, deux hommes ayant partiellement reconnu les faits, ont été mis en examen. Mais toujours aucune trace des objets dérobés",fr,2025-10-30 17:43:58.000000,947fea1229d9d7a97bcbf445f524ba8772ffb007bfcc8605db4ca132b1863394,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
17,"Une femme dénonce deux viols au dépôt du tribunal de Bobigny, deux policiers placés en garde à vue et suspendus",Le parquet de Bobigny (Seine-Saint-Denis) a annoncé jeudi que l'IGPN avait été saisie de l'enquête.,fr,2025-10-30 17:41:34.000000,dc1ee5cbf33ae1c40989af0d6883fce1d3d854201e61167b589221beb3176359,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
64,"Au « Davos du désert », l’Arabie saoudite érige l’intelligence artificielle en nouvel axe de développement","A Riyad, le forum de l’investissement, clôturé le 30 octobre, a esquissé un tournant stratégique pour le projet Vision 2030 de diversification d’un royaume qui affronte des revers économiques. La ville futuriste Neom laisse désormais la vedette à Humain, pépite locale de l’IA.",fr,2025-10-30 17:29:48.000000,d70c435c009a9f3820d64832f836fd6a6a38e9b7261dc488000b5282d87a1b97,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
61,"Pour la première fois, un texte porté par le RN a été approuvé par l’Assemblée nationale","Les députés ont adopté, à une voix près, une proposition de résolution visant à « dénoncer » l’accord franco-algérien de 1968, qui offre aux Algériens des clauses spécifiques en matière de circulation, d’immigration et de séjour. Le parti d’extrême droite a subi une déconvenue sur sa proposition de loi pour rétablir le « délit de séjour » pour les étrangers en situation irrégulière.",fr,2025-10-30 17:19:49.000000,4fc6adf7c4c41b3da3584e9e25fe09a352907f7c6fbcca110fd2cc4a12bf7931,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
37,"La croissance s’accélère au troisième trimestre en France, mais les ménages y contribuent-ils ?","Malgré l’instabilité politique française, la croissance s’est accélérée durant l’été, selon l’Institut national de la statistique et des études économiques (Insee). Mais la consommation des ménages reste « un gros point noir »",fr,2025-10-30 17:17:16.000000,428c233ca6d07fed2a0d288ddeeada006e965d5601a03ef8e078d9ce62329fd3,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
68,"EN DIRECT, guerre en Ukraine : les dernières informations","Plus de 700 missiles et drones ont été lancés par la Russie cette nuit selon l’armée de l’air ukrainienne. Une fillette de 7 ans est morte à Vinnytsia, cinq personnes ont été tuées dans l’oblast de Donetsk et deux à Zaporijia.",fr,2025-10-30 17:12:50.000000,8d5a6cfb6a1372612cb3de4fa4ac2f52e9ae2a36b20821e42b820406d944462b,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
65,"EN DIRECT, Gaza : l’ONU a pu faire entrer 24 000 tonnes d’aide humanitaire depuis le cessez-le-feu","Les travailleurs humanitaires continuent de faire face à un manque d’argent et des problèmes de coordination avec Israël, a regretté Ramiz Alakbarov, responsable onusien. Par ailleurs, Israël a annoncé avoir récupéré les corps de deux otages retenus à Gaza.",fr,2025-10-30 17:12:41.000000,da3e48e8628a92f8a5ad1c70bcd03e5d05c4033f70bbda828eb86665cc64ac05,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
9,"La cote de confiance d'Emmanuel Macron tombe à 11%, égalant l'impopularité de François Hollande en 2016, selon un sondage","Le chef de l'Etat enregistre notamment une baisse auprès des plus de 65 ans, selon une enquête d'opinion publiée jeudi par ""Le Figaro magazine"".",fr,2025-10-30 17:04:30.000000,e4961978a3dac3460c7b17c26605cd379de2ca37bda614c667c84a5c169a6606,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
40,« Je n’ai pas dormi jusqu’à ce qu’elle se réveille »… Une mère témoigne après le grave accident de trottinette de sa fille,"Fin août, Morgane, 13 ans, a été renversée par un automobiliste à Saint-Hélène-sur-Isère, en Savoie, alors qu’elle rentrait chez elle à trottinette électrique. Sa mère Cécilia a lancé une cagnotte pour faire face aux dépenses liées à sa convalescence",fr,2025-10-30 17:04:11.000000,cf9ee24ee94c62a2892c4448812e35c6643996e888f07b0bfe1e14459dad5c1b,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
77,"« Admirations littéraires », sur France Inter : Denis Podalydès réenchante Corneille",Le sociétaire de la Comédie-Française fait vibrer la langue du dramaturge et lit un passage du dernier roman de Laurent Mauvignier.,fr,2025-10-30 17:00:08.000000,476ec69277e71f696367b064c44eaf50addea0ce336fc120521b7749b05729ae,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
62,Soudan : les preuves en images des exécutions massives lors de la prise d’El-Fasher par les paramilitaires des FSR,Les photos satellites de la ville soudanaise et des vidéos publiées en ligne confirment que les Forces de soutien rapide ont procédé à des exécutions massives entre le 26 et 28 octobre.,fr,2025-10-30 16:53:52.000000,44e5939c1c086839fd29ac22d5f8b14a6f17c6bf4943e96828a3d972d78aa42f,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
8,"De Chanel à Starbucks, comment la Corée du Nord contourne les sanctions pour importer des marques occidentales","La Corée du Nord est l'un des pays les plus fermés au monde, soumise à de nombreuses sanctions internationales. Pourtant, sur les réseaux sociaux, les Révélateurs de France Télévisions ont repéré la présence de marques de luxe et d'enseignes occidentales dans la capitale Pyongyang. Enquête sur un commerce qui défie les interdictions.",fr,2025-10-30 16:53:30.000000,48c8f1cd95311b88344f4e075f46fae29cea0904a4ce9b9c0f45e259e40e7835,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
33,"Transat Café l’or : Un avion frôle un voilier, le bateau est abîmé, les skippers abattus","Survolé à basse altitude par un jet privé, le voilier Class40 des skippers Jérôme Délire et Caroline Dieu a perdu une voile, compromettant la suite de leur course",fr,2025-10-30 16:48:20.000000,61854e34c338e5fc0f20367df17c5a72dd36266ce7ce68888b06083f307c16bb,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
34,Lyon : Cinq suspects interpellés après le braquage à l’explosif d’un laboratoire traitant de l’or,Cinq personnes ont attaqué à l’explosif un laboratoire de raffinerie d’or dans le 7ème arrondissement de Lyon ce jeudi,fr,2025-10-30 16:30:45.000000,8b2bb7ddf63a6ccb9efdc964cede8d7eae157f89e698cdfd3b8d017a40cf95a7,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
48,"Mail anonyme, appel à témoins et vente au poids… Deux personnes interpellées pour le vol d’une cloche historique","L’objet patrimonial devait être restauré lorsqu’il avait été volé dans un local communal. Un message anonyme a permis de retrouver la piste de la cloche, malheureusement déjà fondue",fr,2025-10-30 16:23:58.000000,4ffe7df12ccafa9596853a3b7dc90a230b8eb6212030e4990951cba4b515c175,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
78,"« No Trump » : En Corée du Sud, des manifestations contre la venue des présidents américains et chinois","Des manifestations hostiles soit à Donald Trump, soit à Xi Jinping, sont organisées en marge de la rencontre dans le pays des présidents américain et chinois. Ces mouvements sont exacerbés par la crise politique vécue par Séoul après la déclaration de loi martiale par le président conservateur, Yoon Suk Yeol.",fr,2025-10-30 16:23:30.000000,02c38e65308057943d2d204b6c1bd5f9d95cd4bc647356040f883b1d62acf521,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
69,Ouragan Melissa en Jamaïque : ce que les images par satellite montrent des dégâts,"Selon les estimations actuelles, la Jamaïque a été le pays le plus durement touché par l’ouragan Melissa. Les dégâts y sont évalués à près de 7,7 milliards de dollars (6,6 milliards d’euros), soit plus d’un tiers de son PIB.",fr,2025-10-30 16:20:08.000000,fbb9fdc237f17d8ff55f93505e187920e19fcbe7022b6f0abbc58f937e7c245f,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
76,Cinq auteurs présumés arrêtés après un braquage à l’explosif d’une raffinerie d’or à Lyon,"Les suspects ont été interpellés, jeudi, au terme d’une course-poursuite avec la police et leur butin récupéré, selon la préfecture.",fr,2025-10-30 16:15:46.000000,298d8ba021e8bf4bfc69e712797665818b28d6d16a90078f9603ac02fcc6e676,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
11,"Le nombre de victimes de violences sexuelles a augmenté de 16% entre 2022 et 2023, selon le ministère de l'Intérieur",De plus en plus de français déclarent avoir été victimes d'une infraction.,fr,2025-10-30 16:15:14.000000,1c83f3229e834dd5ba637bef6abad82bd1469416f3f464937541036974064a7a,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
3,"""C'est un concours de lenteur"" : la taxe Zucman examinée vendredi à l'Assemblée, où les débats sur le budget s'éternisent","Le gouvernement a voulu accélérer les débats sur cette taxe qui cristallise les tensions avec la gauche. Quoi qu'il en soit, le vote de la partie recettes du Budget n'aura pas lieu le 4 novembre, comme prévu, mais au mieux dix jours plus tard.",fr,2025-10-30 16:05:24.000000,8e7002c51e38816b64a32380dd2bfb262bc436c9afc76a81074f02e89b610c2e,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
7,Guerre à Gaza : le Hamas a rendu à Israël deux corps d'otages ce jeudi,Les restitutions des dépouilles ont fait l'objet de vives tensions entre l'Etat hébreu et le mouvement islamiste palestinien ces derniers jours.,fr,2025-10-30 15:59:07.000000,21850a84f99167b3ca0a38e138a9546413bc03a6aa44c12e9c8714d453f1c64b,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
38,« Totalement ridicule »… Les caméras dans les crèches voulues par Ségolène Royal ouvertement critiquées,L’ancienne candidate à l’élection présidentielle propose que les lieux d’accueil des enfants soient surveillés pour éviter les maltraitances,fr,2025-10-30 15:51:06.000000,cfdaf7bb8f6c52022a44e5718f34362236a262f6c8573a9036bb1901cb7384f6,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
32,« L’Europe a les moyens militaires de faire face à la Russie mais cela suppose une autre cohérence stratégique »,"« 20 Minutes » a interrogé Elie Tenenbaum, directeur du Centre des études de sécurité de l’Institut français des relations internationales, qui vient de publier une étude sur « l’autonomie capacitaire de l’Europe », notamment face à la menace de la Russie",fr,2025-10-30 15:45:34.000000,c9c7d1a742094d1b73af27fcab91cb4c659e7bb4e8b2224058aac40aeb6cbaf2,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
4,"Cinq questions sur la relance ""immédiate"" des essais nucléaires américains annoncée par Donald Trump","Le président des Etats-Unis a justifié cette décision surprenante, mercredi, en pointant du doigt les ""programmes d'essais menés par d'autres pays"".",fr,2025-10-30 15:36:13.000000,dabfded560ffc544e1e3d428346138b1e72991f6a6ce6575d87e53e007e82f80,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
12,"A l'Assemblée nationale, le Rassemblement national échoue à rétablir le délit de séjour irrégulier",Le parti d'extrême droite a présenté une proposition de loi pour rétablir le délit de séjour irrégulier dans le cadre de sa niche parlementaire ce jeudi.,fr,2025-10-30 15:30:15.000000,a86ddb437dd2e48ccdaeb669af1e4c4ce98a9fd75825768d55eba8d92d4a85d5,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
6,"Visite de Gérald Darmanin à Nicolas Sarkozy : ""L'ami a pris le pas sur le garde des Sceaux"", déplore le président de l'Union syndicale des magistrats","Gérald Darmanin a rendu visite, mercredi, à l'ancien président de la République, Nicolas Sarkozy, incarcéré à la prison de la Santé.",fr,2025-10-30 15:19:11.000000,2bdd67599db2e11691a859d0f29949dd90b00efb33d75843021f8031e1f26023,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
5,"""J'ai été induit en erreur"" : au procès des tags de mains rouges sur le Mémorial de la Shoah, les trois Bulgares jugés chargent le quatrième homme en fuite","Les trois hommes présents à l'audience à Paris, mercredi, se sont présentés comme de simples exécutants motivés par l'appât du gain ou leur amitié avec leur complice toujours recherché, rejetant toute motivation antisémite et tout lien avec la Russie.",fr,2025-10-30 15:01:39.000000,0c322b6c2dd0dcf3335a12d39d8b48ac1103870c101db23fe5192bcbbf91ea29,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
66,Pesticides et santé : des scientifiques dénoncent l’édulcoration d’un rapport du Haut-Commissariat à la stratégie et au plan,Quatre des huit membres du conseil scientifique chargé de superviser le document du Haut-Commissariat à la stratégie et au plan ont signé un commentaire critique soulignant leurs désaccords sur certains amendements.,fr,2025-10-30 15:00:05.000000,583d18e0f93943587f23a983501e267bedf15968f60a6a8553eb02c6c7dfe8a5,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
14,Ouragan Melissa : des dégâts considérables en Jamaïque et à Cuba,"Les images sont terribles dans les Caraïbes après le passage de l’ouragan Melissa ces derniers jours. Certaines régions de la Jamaïque et de Cuba ont été dévastées. Le bilan humain, encore provisoire, fait état d’au moins 20 morts.",fr,2025-10-30 14:44:19.000000,2773a7af294387d449c621fe20e5129a33d3df41fc95a7d8ddef7079f591b01b,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
46,« Ça : Bienvenue à Derry » : Pourquoi « Ça » fait toujours aussi peur,La série « Ça : Bienvenue à Derry » confirme que le clown Grippe-sou et son univers cauchemardesque sont toujours générateurs de terreur,fr,2025-10-30 14:37:48.000000,32278a384b66796a0f1592a0a37f472215f5d5934dd5caa0f9e005d98b443d62,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
71,"Après la suspension de la réforme des retraites, le directeur de la CNAV alerte sur le risque d’embolie du système","Auditionné, mercredi, au Sénat, Renaud Villard, directeur général de la Caisse nationale d’assurance-vieillesse, a prévenu que d’importants retards se produiraient dans le traitement des demandes de pension si la suspension entrait en vigueur au 1ᵉʳ janvier 2026 pour certaines catégories d’assurés.",fr,2025-10-30 14:20:22.000000,d359d67df6265b72ad948aa206bf3db9904dd9e85a3d79da479be34286a5c3d8,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
16,Dix ans du 13-Novembre : quand le père d'une victime du Bataclan noue des liens avec le père d'un des terroristes,"Le chagrin d'un côté, la culpabilité et la colère de l'autre… En commun, la perte d'un enfant. Unis par la volonté d'""éviter que ça se reproduise"", le père d'une des victimes de l'attaque du Bataclan et celui de l'un des assaillants ont tissé une relation. Dix ans après les attentats du 13-Novembre, rencontre dans cet extrait d'""Envoyé spécial"".",fr,2025-10-30 14:17:54.000000,55dc16606a72d41d5ea8a739171328f3d7c51f2f0062030ceefe4a40f23266b6,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
20,Universal va lancer une plateforme de création par IA grâce à une start-up spécialisée,Les deux entreprises ont indiqué avoir réglé le litige qui les opposait sur la violation des droits d'auteur.,fr,2025-10-30 14:08:40.000000,7d511f6759538c24778a03475736013d2180f9f6720e03c67f196fd563368c96,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
24,"""La police tue toujours"" : le ministre de l'Intérieur porte plainte pour diffamation contre quatre élus LFI",Laurent Nuñez a annoncé mercredi le dépôt d'une plainte après des messages postés sur les réseaux sociaux à l'occasion des 20 ans de la mort de Zyed Benna et Bouna Traoré à Clichy-sous-Bois.,fr,2025-10-30 14:00:02.000000,7374c9a5e9a53b4eeba91b8ce004ca8f4fd729e699073dfe39b59cccdb2c261f,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
35,Dénonciation de l’accord franco-algérien de 1968 : Comment le RN a obtenu l’adoption du premier texte de son histoire ?,"L’Assemblée nationale a adopté jeudi une proposition de résolution du RN visant à « dénoncer » l’accord franco-algérien de 1968, grâce au soutien des groupes LR et Horizons, constituant une victoire historique pour l’extrême droite",fr,2025-10-30 13:51:37.000000,214c324332756bca86fda25ff375cc612c1774571e0dc58399ee5300bb28b6b5,API,Flux RSS Multi-Sources,2025-10-30 18:06:22.320458,rss,
